UBND Huyện Thanh Ba|34398|2020M.VHTT.11|Mở|Chưa map|Thủ tục đăng ký tổ chức lễ hội.|3302||
UBND Huyện Thanh Ba|34399|2020M.VHTT.12|Mở|Chưa map|Thủ tục thông báo tổ chức lễ hội.|3303|1.003622.000.00.00.H44|Thủ tục thông báo tổ chức lễ hội cấp xã
UBND Huyện Thanh Ba|34400|2020M.VHTT.02|Mở|Chưa map|Thủ tục cấp Giấy phép điều chỉnh Giấy phép đủ điều kiện kinh doanh dịch vụ karaoke (do cơ quan quản lý nhà nước về văn hóa cấp huyện cấp khi được Sở Văn hóa, Thể thao và Du lịch ủy quyền).|3304||
UBND Huyện Thanh Ba|34401|2020M.VHTT.03|Mở|Chưa map|Thủ tục công nhận lần đầu “Cơ quan đạt chuẩn văn hóa”, “Đơn vị đạt chuẩn văn hóa”, “Doanh nghiệp đạt chuẩn văn hóa”.|3305||
UBND Huyện Thanh Ba|34404|2020M.VHTT.04|Mở|Chưa map|Thủ tục công nhận lần đầu “Xã đạt chuẩn văn hóa nông thôn mới”.|3306||
UBND Huyện Thanh Ba|34405|2020M.VHTT.05|Mở|Chưa map|Thủ tục công nhận lại “Xã đạt chuẩn văn hóa nông thôn mới”.|3307||
UBND Huyện Thanh Ba|34406|2020M.VHTT.06|Mở|Chưa map|Thủ tục công nhận lần đầu “Phường, Thị trấn đạt chuẩn văn minh đô thị”.|3308||
UBND Huyện Thanh Ba|34407|2020M.VHTT.07|Mở|Chưa map|Thủ tục công nhận lại “Phường, Thị trấn đạt chuẩn văn minh đô thị”.|3309||
UBND Huyện Thanh Ba|34408|2020M.VHTT.08|Mở|Chưa map|Thủ tục đăng ký hoạt động thư viện tư nhân có vốn sách ban đầu từ 1.000 bản đến dưới 2.000 bản.|3310||
UBND Huyện Thanh Ba|34409|2020M.VHTT.01|Mở|Chưa map|Thủ tục cấp Giấy phép đủ điều kiện kinh doanh dịch vụ karaoke (do cơ quan quản lý nhà nước về văn hóa cấp huyện cấp khi được Sở Văn hóa, Thể thao và Du lịch ủy quyền).|3311||
UBND Huyện Thanh Sơn|34410|2020M.VHTT.10.|Mở|Đã map|Thủ tục đăng ký tổ chức lễ hội|3312||
UBND Huyện Thanh Sơn|34411|2020M.VHTT.11.|Mở|Chưa map|Thủ tục thông báo tổ chức lễ hội|3313|1.003622.000.00.00.H44|Thủ tục thông báo tổ chức lễ hội cấp xã
UBND Huyện Thanh Sơn|34416|2020M.VHTT.06.|Mở|Chưa map|Thủ tục công nhận lần đầu “Xã đạt chuẩn văn hóa nông thôn mới”|3314||
UBND Huyện Thanh Sơn|34417|2020M.VHTT.07.|Mở|Đã map|Thủ tục công nhận lại “Xã đạt chuẩn văn hóa nông thôn mới”|3315||
UBND Huyện Thanh Sơn|34418|2020M.VHTT.08.|Mở|Chưa map|Thủ tục công nhận lần đầu “Phường, Thị trấn đạt chuẩn văn minh đô thị”|3316||
UBND Huyện Thanh Sơn|34419|2020M.VHTT.09.|Mở|Chưa map|Thủ tục công nhận lại “Phường, Thị trấn đạt chuẩn văn minh đô thị”|3317||
UBND Thị xã Phú Thọ|34422|2020M.VHTT.10.|Mở|Chưa map|Thủ tục đăng ký tổ chức lễ hội|3318||
UBND Thị xã Phú Thọ|34423|2020M.VHTT.11.|Mở|Chưa map|Thủ tục thông báo tổ chức lễ hội|3319|1.003622.000.00.00.H44|Thủ tục thông báo tổ chức lễ hội cấp xã
UBND Thị xã Phú Thọ|34425|2020M.VHTT.03|Mở|Đã map|Công nhận lần đầu “Cơ quan đạt chuẩn văn hóa”, “Đơn vị đạt chuẩn văn hóa”, “Doanh nghiệp đạt chuẩn văn hóa”|3320||
UBND Thị xã Phú Thọ|34432|2020M.VHTT.08|Mở|Chưa map|Đăng ký hoạt động thư viện tư nhân có vốn sách ban đầu từ 1.000 bản đến dưới 2.000 bản|3321||
UBND Huyện Hạ Hòa|34434|2017.XD.01|Mở|Chưa map|Cấp giấy phép xây dựng đối với công trình xây dựng mới|3322||
UBND Huyện Hạ Hòa|34435|2017.XD.02|Mở|Chưa map|Cấp Giấy phép sửa chữa, cải tạo công trình, nhà ở|3323||
UBND Huyện Hạ Hòa|34436|2017.XD.03|Mở|Chưa map|Cấp Giấy phép xây dựng đối với trường hợp di dời công trình|3324||
UBND Huyện Hạ Hòa|34437|2017.XD.04|Mở|Chưa map|Cấp lại Giấy phép xây dựng.|3325||
UBND Huyện Hạ Hòa|34438|2017.XD.05|Mở|Chưa map|Gia hạn Giấy phép xây dựng.|3326||
UBND Huyện Hạ Hòa|34439|2017.XD.06|Mở|Chưa map|Điều chỉnh Giấy phép xây dựng.|3327||
UBND Huyện Phù Ninh|34440|2017.XD.01|Mở|Chưa map|Cấp giấy phép xây dựng đối với công trình xây dựng mới|3328||
UBND Huyện Phù Ninh|34441|2017.XD.02|Mở|Chưa map|Cấp Giấy phép sửa chữa, cải tạo công trình, nhà ở|3329||
UBND Huyện Phù Ninh|34442|2017.XD.03|Mở|Chưa map|Cấp Giấy phép xây dựng đối với trường hợp di dời công trình|3330||
UBND Huyện Phù Ninh|34443|2017.XD.04|Mở|Chưa map|Cấp lại Giấy phép xây dựng.|3331||
UBND Huyện Phù Ninh|34444|2017.XD.05|Mở|Chưa map|Gia hạn Giấy phép xây dựng.|3332||
UBND Huyện Phù Ninh|34445|2017.XD.06|Mở|Chưa map|Điều chỉnh Giấy phép xây dựng.|3333||
UBND Huyện Thanh Ba|34447|2017.XD.02|Mở|Chưa map|Cấp giấy phép sửa chữa, cải tạo công trình, nhà ở.|3334||
UBND Huyện Thanh Ba|34448|2017.XD.03|Mở|Chưa map|Cấp giấy phép xây dựng đối với trường hợp di dời công trình.|3335||
UBND Huyện Thanh Ba|34449|2017.XD.04|Mở|Chưa map|Cấp lại Giấy phép xây dựng.|3336||
UBND Huyện Thanh Ba|34450|2017.XD.05|Mở|Chưa map|Gia hạn Giấy phép xây dựng.|3337||
UBND Huyện Thanh Ba|34451|2017.XD.06|Mở|Chưa map|Điều chỉnh Giấy phép xây dựng.|3338||
UBND Huyện Thanh Sơn|34452|2017.XD.01|Mở|Chưa map|Cấp giấy phép xây dựng đối với công trình xây dựng mới|3339||
UBND Huyện Thanh Sơn|34453|2017.XD.02|Mở|Chưa map|Cấp Giấy phép sửa chữa, cải tạo công trình, nhà ở|3340||
UBND Huyện Thanh Sơn|34454|2017.XD.03|Mở|Chưa map|Cấp Giấy phép xây dựng đối với trường hợp di dời công trình|3341||
UBND Huyện Thanh Sơn|34455|2017.XD.04|Mở|Chưa map|Cấp lại Giấy phép xây dựng.|3342||
UBND Huyện Thanh Sơn|34456|2017.XD.05|Mở|Chưa map|Gia hạn Giấy phép xây dựng.|3343||
UBND Huyện Thanh Sơn|34457|2017.XD.06|Mở|Chưa map|Điều chỉnh Giấy phép xây dựng.|3344||
UBND Thị xã Phú Thọ|34458|2017.XD.01|Mở|Chưa map|Cấp giấy phép xây dựng đối với công trình xây dựng mới|3345||
UBND Thị xã Phú Thọ|34459|2017.XD.02|Mở|Chưa map|Cấp Giấy phép sửa chữa, cải tạo công trình, nhà ở|3346||
UBND Thị xã Phú Thọ|34460|2017.XD.03|Mở|Chưa map|Cấp Giấy phép xây dựng đối với trường hợp di dời công trình|3347||
UBND Thị xã Phú Thọ|34461|2017.XD.04|Mở|Chưa map|Cấp lại Giấy phép xây dựng.|3348||
UBND Thị xã Phú Thọ|34462|2017.XD.05|Mở|Chưa map|Gia hạn Giấy phép xây dựng.|3349||
UBND Thị xã Phú Thọ|34463|2017.XD.06|Mở|Chưa map|Điều chỉnh Giấy phép xây dựng.|3350||
UBND Huyện Hạ Hòa|34464|GGBD 01. TC|Mở|Đã map|Đăng ký thế chấp quyền sử dụng đất, đăng ký thế chấp quyền sử dụng đất đồng thời với tài sản gắn liền với đất|3351||
UBND Huyện Hạ Hòa|34467|2019.GDBD.05|Mở|Đã map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|3352||
UBND Huyện Hạ Hòa|34471|2019.GDBD.09|Mở|Chưa map|Xóa đăng ký biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất|3353||
UBND Huyện Phù Ninh|34472|2019.GDBD.01|Mở|Đã map|Đăng ký thế chấp quyền sử dụng đất, tài sản gắn liền với đất 
(gồm trường hợp đăng ký thế chấp quyền sử dụng đất hoặc đăng ký thế chấp quyền sử dụng đất đồng thời với tài sản gắn liền với đất hoặc đăng ký thế chấp tài sản gắn liền với đất)|3354||
UBND Huyện Phù Ninh|34473|2019.GDBD.03|Mở|Chưa map|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận|3355|1.003862.000.00.00.H44|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận
UBND Huyện Phù Ninh|34474|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|3356|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Phù Ninh|34475|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|3357||
UBND Huyện Phù Ninh|34476|2019.GDBD.06|Mở|Đã map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|3358||
UBND Huyện Phù Ninh|34477|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|3359||
UBND Huyện Phù Ninh|34479|2019.GDBD.09|Mở|Đã map|Xóa đăng ký biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất|3360||
UBND Huyện Thanh Sơn|34488|2019.GDBD.01|Mở|Đã map|Đăng ký thế chấp quyền sử dụng đất, tài sản gắn liền với đất 
(gồm trường hợp đăng ký thế chấp quyền sử dụng đất hoặc đăng ký thế chấp quyền sử dụng đất đồng thời với tài sản gắn liền với đất hoặc đăng ký thế chấp tài sản gắn liền với đất)|3361||
UBND Huyện Thanh Sơn|34489|2019.GDBD.03|Mở|Chưa map|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận|3362|1.003862.000.00.00.H44|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận
UBND Huyện Thanh Sơn|34490|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|3363|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Huyện Thanh Sơn|34491|2019.GDBD.05|Mở|Chưa map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|3364||
UBND Huyện Thanh Sơn|34492|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|3365||
UBND Huyện Thanh Sơn|34493|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|3366||
UBND Huyện Thanh Sơn|34494|2019.GDBD.08|Mở|Đã map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|3367|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Huyện Thanh Sơn|34495|2019.GDBD.09|Mở|Đã map|Xóa đăng ký biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất|3368||
UBND Thị xã Phú Thọ|34496|2019.GDBD.01|Mở|Đã map|Đăng ký thế chấp quyền sử dụng đất, tài sản gắn liền với đất 
(gồm trường hợp đăng ký thế chấp quyền sử dụng đất hoặc đăng ký thế chấp quyền sử dụng đất đồng thời với tài sản gắn liền với đất hoặc đăng ký thế chấp tài sản gắn liền với đất)|3369||
UBND Thị xã Phú Thọ|34497|2019.GDBD.03|Mở|Chưa map|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận|3370|1.003862.000.00.00.H44|Đăng ký thế chấp tài sản gắn liền với đất không phải là nhà ở mà tài sản đó đã hình thành nhưng chưa được chứng nhận quyền sở hữu trên Giấy chứng nhận
UBND Thị xã Phú Thọ|34498|2019.GDBD.04|Mở|Chưa map|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu|3371|1.003688.000.00.00.H44|Đăng ký bảo lưu quyền sở hữu trong trường hợp mua bán tài sản gắn liền với đất có bảo lưu quyền sở hữu
UBND Thị xã Phú Thọ|34499|2019.GDBD.05|Mở|Đã map|Đăng ký thay đổi nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký|3372||
UBND Thị xã Phú Thọ|34500|2019.GDBD.06|Mở|Chưa map|Sửa chữa sai sót nội dung biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất đã đăng ký do lỗi của cơ quan đăng ký|3373||
UBND Thị xã Phú Thọ|34501|2019.GDBD.07|Mở|Chưa map|Đăng ký văn bản thông báo về việc xử lý tài sản thế chấp bằng quyền sử dụng đất, tài sản gắn liền với đất|3374||
UBND Thị xã Phú Thọ|34502|2019.GDBD.08|Mở|Chưa map|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở|3375|1.001696.000.00.00.H44|Chuyển tiếp đăng ký thế chấp quyền tài sản phát sinh từ hợp đồng mua bán nhà ở
UBND Thị xã Phú Thọ|34503|2019.GDBD.09|Mở|Đã map|Xóa đăng ký biện pháp bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất|3376||
UBND Huyện Hạ Hòa|34504|2018.GD.031|Mở|Đã map|Thuyên chuyển đối tượng học bổ túc THCS|3377||
UBND Huyện Phù Ninh|34505|2018.GD.031|Mở|Chưa map|Thuyên chuyển đối tượng học bổ túc THCS|3378||
UBND Huyện Thanh Ba|34506|2018.GD.031|Mở|Chưa map|Thuyên chuyển đối tượng học bổ túc THCS|3379||
UBND Huyện Thanh Sơn|34507|2018.GD.031|Mở|Chưa map|Thuyên chuyển đối tượng học bổ túc THCS|3380||
UBND Thị xã Phú Thọ|34508|2018.GD.031|Mở|Chưa map|Thuyên chuyển đối tượng học bổ túc THCS|3381||
UBND Huyện Hạ Hòa|34509|2018.GD.032|Mở|Đã map|Chuyển trường đối với học sinh tiểu học|3382|1.005099.000.00.00.H44|Chuyển trường đối với học sinh tiểu học
UBND Huyện Phù Ninh|34510|2018.GD.37|Mở|Đã map|Chuyển trường đối với học sinh tiểu học|3383|1.005099.000.00.00.H44|Chuyển trường đối với học sinh tiểu học
UBND Huyện Thanh Ba|34511|2018.GD.37|Mở|Đã map|Chuyển trường đối với học sinh tiểu học.|3384|1.005099.000.00.00.H44|Chuyển trường đối với học sinh tiểu học
UBND Huyện Thanh Sơn|34512|2018.GD.032|Mở|Đã map|Chuyển trường đối với học sinh tiểu học|3385|1.005099.000.00.00.H44|Chuyển trường đối với học sinh tiểu học
UBND Thị xã Phú Thọ|34513|2020C.GD.33|Mở|Đã map|Chuyển trường đối với học sinh tiểu học|3386|1.005099.000.00.00.H44|Chuyển trường đối với học sinh tiểu học
UBND Thị xã Phú Thọ|34514|2018.GD.005|Mở|Chưa map|Giải thể trường trung học cơ sở &#40;theo đề nghị của cá nhân, tổ chức thành lập trường&#41;|3387||
UBND Huyện Hạ Hòa|34515|2019C.TNMT.33|Mở|Chưa map|Phê duyệt phương án bồi thường hỗ trợ, tái định cư |3388||
UBND Huyện Hạ Hòa|34516|2019C.TNMT.17|Mở|Đã map|Cấp đổi Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất.|3389|1.002989.000.00.00.H44|Thủ tục cấp đổi Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất
UBND Huyện Hạ Hòa|34517|2019C.TNMT.05|Mở|Chưa map|Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch UBND cấp huyện|3390||
UBND Huyện Hạ Hòa|34518|2019C.TNMT.04|Mở|Chưa map|Thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng|3391||
UBND Huyện Hạ Hòa|34519|2019C.TNMT.03|Mở|Chưa map|Gia hạn sử dụng đất đối với hộ gia đình, cá nhân|3392||
UBND Huyện Hạ Hòa|34520|2019C.TNMT.01|Mở|Chưa map|Hồ sơ chủ trương cho phép chuyển mục đích sử dụng đất và điều chỉnh thời hạn sử dụng đất đối với hộ gia đình, cá nhân|3393||
UBND Huyện Hạ Hòa|34521|2019C.TNMT.02|Mở|Đã map|Giao đất, cho thuê đất cho hộ gia đình, cá nhân để thực hiện dự án đầu tư đối với trường hợp giao đất, cho thuê đất không thông qua hình thức đấu giá quyền sử dụng đất |3394||
UBND Huyện Phù Ninh|34522|2019C.TNMT.33|Mở|Chưa map|Phê duyệt phương án bồi thường hỗ trợ, tái định cư |3395||
UBND Huyện Phù Ninh|34523|2019C.TNMT.17|Mở|Đã map|Cấp đổi Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất|3396|1.002989.000.00.00.H44|Thủ tục cấp đổi Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất
UBND Huyện Phù Ninh|34524|2019C.TNMT.05|Mở|Chưa map|Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch UBND cấp huyện|3397||
UBND Huyện Phù Ninh|34525|2019C.TNMT.04|Mở|Chưa map|Thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng|3398||
UBND Huyện Phù Ninh|34526|2019C.TNMT.03|Mở|Chưa map|Gia hạn sử dụng đất đối với hộ gia đình, cá nhân|3399||
UBND Huyện Phù Ninh|34527|2019C.TNMT.01|Mở|Chưa map|Hồ sơ chủ trương cho phép chuyển mục đích sử dụng đất và điều chỉnh thời hạn sử dụng đất đối với hộ gia đình, cá nhân|3400||
UBND Huyện Phù Ninh|34528|2019C.TNMT.02|Mở|Chưa map|Giao đất, cho thuê đất cho hộ gia đình, cá nhân để thực hiện dự án đầu tư đối với trường hợp giao đất, cho thuê đất không thông qua hình thức đấu giá quyền sử dụng đất |3401||
UBND Huyện Thanh Ba|34529|2018.SDD.33|Mở|Chưa map|Phê duyệt phương án bồi thường hỗ trợ, tái định cư.|3402||
UBND Huyện Thanh Ba|34530|2018.SDD.09|Mở|Đã map|Cấp đổi Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất.|3403|1.002989.000.00.00.H44|Thủ tục cấp đổi Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất
UBND Huyện Thanh Ba|34531|2018.SDD.32|Mở|Chưa map|Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch UBND cấp huyện.|3404||
UBND Huyện Thanh Ba|34532|2018.SDD.30|Mở|Chưa map|Thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng.|3405||
UBND Huyện Thanh Ba|34533|2018.SDD.34|Mở|Chưa map|Gia hạn sử dụng đất đối với hộ gia đình, cá nhân.|3406||
UBND Huyện Thanh Ba|34534|2018.SDD.31|Mở|Chưa map|Hồ sơ chủ trương cho phép chuyển mục đích sử dụng đất và điều chỉnh thời hạn sử dụng đất đối với hộ gia đình, cá nhân.|3407||
UBND Huyện Thanh Ba|34535|2018.SDD.29|Mở|Chưa map|Giao đất, cho thuê đất cho hộ gia đình, cá nhân để thực hiện dự án đầu tư đối với trường hợp giao đất, cho thuê đất không thông qua hình thức đấu giá quyền sử dụng đất.|3408||
UBND Huyện Thanh Sơn|34536|2019C.TNMT.17.|Mở|Chưa map|Phê duyệt phương án bồi thường hỗ trợ, tái định cư |3409||
UBND Huyện Thanh Sơn|34537|2020.TNMT.06. &#40;CD&#41;|Mở|Đã map|Cấp đổi Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất|3410|1.002989.000.00.00.H44|Thủ tục cấp đổi Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất
UBND Huyện Thanh Sơn|34538|2019C.TNMT.22.|Mở|Chưa map|Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch UBND cấp huyện|3411||
UBND Huyện Thanh Sơn|34539|2019C.TNMT.21.|Mở|Chưa map|Thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng|3412||
UBND Huyện Thanh Sơn|34540|2019C.TNMT.20.|Mở|Chưa map|Gia hạn sử dụng đất đối với hộ gia đình, cá nhân|3413||
UBND Huyện Thanh Sơn|34541|2019C.TNMT.18.|Mở|Chưa map|Chủ trương cho phép chuyển mục đích sử dụng đất và điều chỉnh thời hạn sử dụng đất đối với hộ gia đình, cá nhân|3414||
UBND Huyện Thanh Sơn|34542|2019C.TNMT.19.|Mở|Đã map|Giao đất, cho thuê đất cho hộ gia đình, cá nhân để thực hiện dự án đầu tư đối với trường hợp giao đất, cho thuê đất không thông qua hình thức đấu giá quyền sử dụng đất |3415||
UBND Thị xã Phú Thọ|34543|2020.TNMT.33.|Mở|Chưa map|Phê duyệt phương án bồi thường hỗ trợ, tái định cư |3416||
UBND Thị xã Phú Thọ|34544|2020.SDD.13.|Mở|Đã map|Cấp đổi Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất|3417|1.002989.000.00.00.H44|Thủ tục cấp đổi Giấy chứng nhận quyền sử dụng đất quyền sở hữu nhà ở và tài sản khác gắn liền với đất
UBND Thị xã Phú Thọ|34545|2020.TNMT.01.|Mở|Chưa map|Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch UBND cấp huyện|3418||
UBND Thị xã Phú Thọ|34546|2019C.TNMT.04.|Mở|Chưa map|Thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng|3419||
UBND Thị xã Phú Thọ|34547|2019C.TNMT.03.|Mở|Chưa map|Gia hạn sử dụng đất đối với hộ gia đình, cá nhân|3420||
UBND Thị xã Phú Thọ|34548|2019C.TNMT.01.|Mở|Chưa map|Hồ sơ chủ trương cho phép chuyển mục đích sử dụng đất và điều chỉnh thời hạn sử dụng đất đối với hộ gia đình, cá nhân|3421||
UBND Thị xã Phú Thọ|34549|2019C.TNMT.02.|Mở|Chưa map|Giao đất, cho thuê đất cho hộ gia đình, cá nhân để thực hiện dự án đầu tư đối với trường hợp giao đất, cho thuê đất không thông qua hình thức đấu giá quyền sử dụng đất |3422||
UBND Huyện Đoan Hùng|34550|2019.BTNN.01|Mở|Chưa map|Giải quyết yêu cầu bồi thường tại cơ quan trực tiếp quản lý người thi hành công vụ gây thiệt hại|3423|2.002165.000.00.00.H44|Giải quyết yêu cầu bồi thường tại cơ quan trực tiếp quản lý người thi hành công vụ gây thiệt hại (cấp xã)
UBND Huyện Đoan Hùng|34551|2019.BTNN.02|Mở|Chưa map|Phục hồi danh dự|3424||
Sở Kế hoạch và Đầu tư|34552|2020.LCNDT.01.|Mở|Chưa map|Thẩm định và phê duyệt đối với từng nội dung: hồ sơ mời sơ tuyển, kết quả đánh giá hồ sơ dự sơ tuyển, hồ sơ mời thầu, hồ sơ yêu cầu, danh sách nhà đầu tư đáp ứng yêu cầu về kỹ thuật (ngoại trừ dự án PPP nhóm C)|3425||
Sở Kế hoạch và Đầu tư|34553|2020.LCNDT.02.|Mở|Chưa map|Thẩm định và phê duyệt kế hoạch lựa chọn Nhà đầu tư (ngoại trừ dự án PPP nhóm C)|3426||
Sở Kế hoạch và Đầu tư|34554|2020.LCNDT.03.|Mở|Chưa map|Thẩm định và phê duyệt kết quả lựa chọn nhà đầu tư dự án PPP nhóm C|3427||
Sở Kế hoạch và Đầu tư|34555|2020.LCNDT.04.|Mở|Chưa map|Thẩm định và phê duyệt kết quả lựa chọn nhà đầu tư (ngoại trừ dự án PPP nhóm C)|3428||
Sở Kế hoạch và Đầu tư|34556|2020.LCNDT.05|Mở|Chưa map|Thẩm định và phê duyệt hồ sơ mời sơ tuyển, kết quả đánh giá hồ sơ dự sơ tuyển, hồ sơ mời thầu, hồ sơ yêu cầu, danh sách nhà đầu tư đáp ứng yêu cầu về kỹ thuật (ngoại trừ dự án PPP nhóm C)|3429||
Sở Kế hoạch và Đầu tư|34557|2020.LCNDT.06.|Mở|Chưa map|Thẩm định và phê duyệt kế hoạch lựa chọn Nhà đầu tư dự án PPP nhóm C|3430||
Sở Kế hoạch và Đầu tư|34558|2020.NVHT.02.|Mở|Đã map|Lập, thẩm định, quyết định phê duyệt văn kiện dự án hỗ trợ kỹ thuật, phi dự án sử dụng vốn ODA viện trợ không hoàn lại|3431||
Sở Kế hoạch và Đầu tư|34560|2020.NVHT.06.|Mở|Đã map|Lập, phê duyệt kế hoạch tổng thể thực hiện chương trình, dự án sử dụng vốn ODA, vốn vay ưu đãi, vốn đối ứng|3432||
Sở Kế hoạch và Đầu tư|34561|2020.NVHT.08.|Mở|Đã map|Lập, phê duyệt kế hoạch thực hiện chương trình, dự án sử dụng vốn ODA, vốn vay ưu đãi, vốn đối ứng hàng năm|3433||
Sở Kế hoạch và Đầu tư|34562|2020.NVHT.09.|Mở|Đã map|Lập, thẩm định, quyết định đầu tư chương trình, dự án đầu tư thuộc thẩm quyền của người đứng đầu cơ quan chủ quản|3434||
Sở Kế hoạch và Đầu tư|34563|2020.DTNN.01.|Mở|Đã map|	
Cam kết hỗ trợ vốn cho doanh nghiệp đầu tư vào nông nghiệp, nông thôn theo Nghị định số 57/2018/NĐ-CP ngày 17/4/2018 của Chính phủ|3435||
Sở Kế hoạch và Đầu tư|34566|2020.HDHTX.02.|Mở|Đã map|Giải thể tự nguyện liên hiệp hợp tác xã|3436|2.001962.000.00.00.H44|Giải thể tự nguyện liên hiệp hợp tác xã
Sở Kế hoạch và Đầu tư|34568|2020.HDHTX.12.|Mở|Đã map|Đăng ký khi liên hiệp hợp tác xã tách|3437|2.001979.000.00.00.H44|Đăng ký khi liên hiệp hợp tác xã tách
Sở Kế hoạch và Đầu tư|34569|2020.TLHDDN.01.|Mở|Đã map|Chuyển đổi công ty cổ phần thành công ty trách nhiệm hữu hạn một thành viên|3438||
Sở Kế hoạch và Đầu tư|34570|2020.TLHDDN.02.|Mở|Đã map|Sáp nhập doanh nghiệp (đối với công ty trách nhiệm hữu hạn, công ty cổ phần và công ty hợp danh)|3439||
